id,Name,ins_id,ins_name,ins_type,ins_country,topics,hindex,orcid
https://openalex.org/A5090613508,Marcella Bonanomi,https://openalex.org/I4210095629,Institute of Molecular Bioimaging and Physiology,facility,IT,"['Cancer, Hypoxia, and Metabolism', 'Genetic Neurodegenerative Diseases', 'Enzyme function and inhibition', 'Mitochondrial Function and Pathology', 'Erythrocyte Function and Pathophysiology']",15,0000-0003-0886-7613
https://openalex.org/A5038235367,Eleonora Mangano,https://openalex.org/I189158943,University of Milan,funder,IT,"['Cancer Genomics and Diagnostics', 'Hyperglycemia and glycemic control in critically ill and hospitalized patients', 'Genomic variations and chromosomal abnormalities', 'Renal cell carcinoma treatment', 'Gene expression and cancer classification']",17,0000-0002-4040-4654
https://openalex.org/A5001358940,Clarissa Consolandi,https://openalex.org/I4210154278,Institute of Biomedical Technologies,facility,IT,"['Gut microbiota and health', 'Gene expression and cancer classification', 'Reproductive tract infections research', 'Molecular Biology Techniques and Applications', 'Clostridium difficile and Clostridium perfringens research']",36,0000-0002-9328-9557
https://openalex.org/A5059186654,Valentino Bettinardi,https://openalex.org/I4210133214,IRCCS Ospedale San Raffaele,healthcare,IT,"['Medical Imaging Techniques and Applications', 'Radiomics and Machine Learning in Medical Imaging', 'Advanced MRI Techniques and Applications', 'Advanced X-ray and CT Imaging', 'Advanced Radiotherapy Techniques']",38,0000-0002-4501-9106
https://openalex.org/A5001185925,Elisabetta De Bernardi,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Medical Imaging Techniques and Applications', 'Radiomics and Machine Learning in Medical Imaging', 'Advanced X-ray and CT Imaging', 'Advanced MRI Techniques and Applications', 'Advanced Radiotherapy Techniques']",15,0000-0002-8394-0342
https://openalex.org/A5067629797,Valentina Zeffiro,https://openalex.org/I116067653,University of Rome Tor Vergata,funder,IT,"['Heart Failure Treatment and Management', 'Nursing Diagnosis and Documentation', 'Nursing care and research', 'Medication Adherence and Compliance', 'Cardiac Health and Mental Health']",10,0000-0002-1701-1879
https://openalex.org/A5033406590,Giuseppe Occhino,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Heart Failure Treatment and Management', 'Medication Adherence and Compliance', 'COVID-19 Clinical Research Studies', 'Cardiac Health and Mental Health', 'Cardiovascular Health and Disease Prevention']",8,0000-0002-7074-9354
https://openalex.org/A5013173233,Gabriele Caggianelli,https://openalex.org/I2799358833,Azienda Ospedaliera San Giovanni Addolorata,healthcare,IT,"['Heart Failure Treatment and Management', 'Cardiac Health and Mental Health', 'Medication Adherence and Compliance', 'Geriatric Care and Nursing Homes', 'Health Systems, Economic Evaluations, Quality of Life']",6,0000-0002-1985-3068
https://openalex.org/A5014926650,Davide Ausili,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Diabetes Management and Education', 'Chronic Disease Management Strategies', 'Nursing care and research', 'Heart Failure Treatment and Management', 'Nursing Diagnosis and Documentation']",28,0000-0001-5212-6463
https://openalex.org/A5025560417,Rosaria Alvaro,https://openalex.org/I116067653,University of Rome Tor Vergata,funder,IT,"['Heart Failure Treatment and Management', 'Stroke Rehabilitation and Recovery', 'Geriatric Care and Nursing Homes', 'Palliative Care and End-of-Life Issues', 'Nursing Diagnosis and Documentation']",44,0000-0002-4659-1569
https://openalex.org/A5084244205,Bárbara Riegel,https://openalex.org/I79576946,University of Pennsylvania,funder,US,"['Heart Failure Treatment and Management', 'Cardiac Health and Mental Health', 'Medication Adherence and Compliance', 'Chronic Disease Management Strategies', 'Nursing care and research']",114,0000-0002-0970-136X
https://openalex.org/A5025877876,Ercole Vellone,https://openalex.org/I116067653,University of Rome Tor Vergata,funder,IT,"['Heart Failure Treatment and Management', 'Cardiac Health and Mental Health', 'Chronic Disease Management Strategies', 'Medication Adherence and Compliance', 'Stroke Rehabilitation and Recovery']",51,0000-0003-4673-7473
https://openalex.org/A5062475478,Rosario Caruso,https://openalex.org/I4210099239,IRCCS Policlinico San Donato,healthcare,IT,"['COVID-19 and Mental Health', 'Congenital Heart Disease Studies', 'Healthcare professionals’ stress and burnout', 'Diabetes Management and Education', 'Palliative Care and End-of-Life Issues']",23,0000-0002-7736-6209
https://openalex.org/A5011331848,Stefania Di Mauro,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Diabetes Management and Education', 'Chronic Disease Management Strategies', 'Diabetes Management and Research', 'Nursing Diagnosis and Documentation', 'Nursing care and research']",20,0000-0002-9625-5651
https://openalex.org/A5054465002,Giuseppe Regolisti,https://openalex.org/I4210135416,Ospedale di Parma,healthcare,IT,"['Dialysis and Renal Disease Management', 'Acute Kidney Injury Research', 'Electrolyte and hormonal disorders', 'Potassium and Related Disorders', 'Hormonal Regulation and Hypertension']",38,0000-0002-9976-5681
https://openalex.org/A5056782644,Giulio Molon,https://openalex.org/I4210153126,Istituti di Ricovero e Cura a Carattere Scientifico,healthcare,IT,"['Atrial Fibrillation Management and Outcomes', 'Cardiac Arrhythmias and Treatments', 'Cardiac pacing and defibrillation studies', 'Cardiac electrophysiology and arrhythmias', 'Cardiac Imaging and Diagnostics']",28,0000-0001-8287-0461
https://openalex.org/A5081703642,Alessandro Maloberti,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Cardiovascular Health and Disease Prevention', 'Gout, Hyperuricemia, Uric Acid', 'Blood Pressure and Hypertension Studies', 'Liver Disease Diagnosis and Treatment', 'Alcohol Consumption and Health Effects']",26,0000-0002-2612-6264
https://openalex.org/A5089585668,Simonetta Genovesi,https://openalex.org/I4210134201,IRCCS Istituto Auxologico Italiano,healthcare,IT,"['Atrial Fibrillation Management and Outcomes', 'Blood Pressure and Hypertension Studies', 'Cardiac Arrhythmias and Treatments', 'Obesity, Physical Activity, Diet', 'Birth, Development, and Health']",35,0000-0002-4699-4149
https://openalex.org/A5023858011,Zoltán Endre,https://openalex.org/I31746571,UNSW Sydney,funder,AU,"['Acute Kidney Injury Research', 'Chronic Kidney Disease and Diabetes', 'Dialysis and Renal Disease Management', 'Trauma, Hemostasis, Coagulopathy, Resuscitation', 'Muscle and Compartmental Disorders']",49,0000-0002-4782-8695
https://openalex.org/A5070798527,Marlies Ostermann,https://openalex.org/I1324925910,St Thomas' Hospital,healthcare,GB,"['Acute Kidney Injury Research', 'Sepsis Diagnosis and Treatment', 'Trauma, Hemostasis, Coagulopathy, Resuscitation', 'Cardiac Arrest and Resuscitation', 'Chronic Kidney Disease and Diabetes']",83,0000-0001-9500-9080
https://openalex.org/A5083575870,Maria Grazia Valsecchi,https://openalex.org/I4210150100,Metropolitana Milanese (Italy),company,IT,"['Acute Lymphoblastic Leukemia research', ""Childhood Cancer Survivors' Quality of Life"", 'Chronic Myeloid Leukemia Treatments', 'Acute Myeloid Leukemia Research', 'Chronic Lymphocytic Leukemia Research']",74,0000-0001-5574-3504
https://openalex.org/A5090333092,Irène Baroni,https://openalex.org/I4210099239,IRCCS Policlinico San Donato,healthcare,IT,"['Cerebrovascular and Carotid Artery Diseases', 'Diabetes Management and Education', 'Cardiovascular Health and Disease Prevention', 'Stoma care and complications', 'Heart Failure Treatment and Management']",12,0000-0002-1326-8642
https://openalex.org/A5063594781,Elena Tassistro,https://openalex.org/I4210153126,Istituti di Ricovero e Cura a Carattere Scientifico,healthcare,IT,"['Intensive Care Unit Cognitive Disorders', 'Birth, Development, and Health', 'Frailty in Older Adults', 'Airway Management and Intubation Techniques', 'Respiratory Support and Mechanisms']",10,0000-0001-5166-7305
https://openalex.org/A5064951012,Laura Antolini,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Chronic Myeloid Leukemia Treatments', 'Chronic Lymphocytic Leukemia Research', 'Maternal and Perinatal Health Interventions', 'Statistical Methods and Inference', 'Statistical Methods in Clinical Trials']",33,0000-0003-1040-4191
https://openalex.org/A5086094242,Francesco Stranieri,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Supply Chain and Inventory Management', 'Bayesian Modeling and Causal Inference', 'Reinforcement Learning in Robotics', 'Scheduling and Optimization Algorithms', 'Sustainable Supply Chain Management']",3,0000-0002-5366-8499
https://openalex.org/A5059213693,Federico Giannini,https://openalex.org/I93860229,Politecnico di Milano,funder,IT,"['Data Stream Mining Techniques', 'Anomaly Detection Techniques and Applications', 'Personality Traits and Psychology', 'Time Series Analysis and Forecasting', 'Advanced Bandit Algorithms Research']",2,0000-0002-4210-6271
https://openalex.org/A5073018684,Marco Marelli,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Neurobiology of Language and Bilingualism', 'Reading and Literacy Development', 'Topic Modeling', 'Natural Language Processing Techniques', 'Language, Metaphor, and Cognition']",31,0000-0001-5831-5441
https://openalex.org/A5020063684,Dario Monzani,https://openalex.org/I6141010,European Institute of Oncology,healthcare,IT,"['Cardiac Health and Mental Health', 'Optimism, Hope, and Well-being', 'Behavioral Health and Interventions', 'Psychological and Temporal Perspectives Research', 'Patient-Provider Communication in Healthcare']",25,0000-0001-9544-2933
https://openalex.org/A5021205055,Luca Pancani,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Behavioral Health and Interventions', 'Cardiac Health and Mental Health', 'Death Anxiety and Social Exclusion', 'Psychological and Temporal Perspectives Research', 'COVID-19 and Mental Health']",24,0000-0002-7834-3826
https://openalex.org/A5058270594,Alice Bernasconi,https://openalex.org/I4210156707,Fondazione IRCCS Istituto Nazionale dei Tumori,healthcare,IT,"[""Childhood Cancer Survivors' Quality of Life"", 'Acute Lymphoblastic Leukemia research', 'Global Cancer Incidence and Screening', 'Lymphoma Diagnosis and Treatment', 'Economic and Financial Impacts of Cancer']",9,0000-0001-8522-6882
https://openalex.org/A5030438727,Alessio Zanga,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Bayesian Modeling and Causal Inference', 'EEG and Brain-Computer Interfaces', 'Advanced Causal Inference Techniques', 'Advanced Graph Neural Networks', 'Explainable Artificial Intelligence (XAI)']",3,0000-0003-4423-2121
https://openalex.org/A5007761892,Peter Lucas,https://openalex.org/I94624287,University of Twente,funder,NL,"['Bayesian Modeling and Causal Inference', 'AI-based Problem Solving and Planning', 'Biomedical Text Mining and Ontologies', 'Semantic Web and Ontologies', 'Logic, Reasoning, and Knowledge']",41,0000-0001-5454-2428
https://openalex.org/A5059820079,Marco Scutari,https://openalex.org/I110002522,University of Essex,funder,GB,"['Bayesian Modeling and Causal Inference', 'Bayesian Methods and Mixture Models', 'Statistical Methods and Inference', 'Bioinformatics and Genomic Networks', 'Statistical Methods and Bayesian Inference']",25,0000-0002-2151-7266
https://openalex.org/A5047822022,Annalisa Trama,https://openalex.org/I4210156707,Fondazione IRCCS Istituto Nazionale dei Tumori,healthcare,IT,"['Sarcoma Diagnosis and Treatment', ""Childhood Cancer Survivors' Quality of Life"", 'Multiple and Secondary Primary Cancers', 'Global Cancer Incidence and Screening', 'Cancer Genomics and Diagnostics']",51,0000-0001-8220-9833
https://openalex.org/A5016449483,Gabriele Sottocornola,https://openalex.org/I171543936,Free University of Bozen-Bolzano,funder,IT,"['Advanced Bandit Algorithms Research', 'Data Stream Mining Techniques', 'Recommender Systems and Techniques', 'Banana Cultivation and Research', 'Smart Agriculture and AI']",7,0000-0001-9983-2330
https://openalex.org/A5002642243,Emanuele Cavenaghi,https://openalex.org/I171543936,Free University of Bozen-Bolzano,funder,IT,"['Advanced Bandit Algorithms Research', 'Recommender Systems and Techniques', 'Data Stream Mining Techniques', 'Consumer Market Behavior and Pricing', 'Explainable Artificial Intelligence (XAI)']",2,0000-0002-0235-0421
https://openalex.org/A5039093142,Markus Zanker,https://openalex.org/I171543936,Free University of Bozen-Bolzano,funder,IT,"['Recommender Systems and Techniques', 'Digital Marketing and Social Media', 'Semantic Web and Ontologies', 'Service-Oriented Architecture and Web Services', 'Data Management and Algorithms']",34,0000-0002-4805-5516
https://openalex.org/A5026981405,Edoardo Fadda,https://openalex.org/I177477856,Polytechnic University of Turin,funder,IT,"['Transportation and Mobility Innovations', 'Urban and Freight Transport Logistics', 'Supply Chain and Inventory Management', 'Transportation Planning and Optimization', 'Scheduling and Optimization Algorithms']",14,0000-0002-5599-6349
https://openalex.org/A5056829692,Johanna M.A. Pijnenborg,https://openalex.org/I2802934949,Radboud University Medical Center,healthcare,NL,"['Endometrial and Cervical Cancer Treatments', 'Ovarian cancer diagnosis and treatment', 'Uterine Myomas and Treatments', 'Endometriosis Research and Treatment', 'Cervical Cancer and HPV Research']",37,0000-0002-6138-1236
https://openalex.org/A5083376344,Casper Reijnen,https://openalex.org/I145872427,Radboud University Nijmegen,funder,NL,"['Endometrial and Cervical Cancer Treatments', 'Ovarian cancer diagnosis and treatment', 'Uterine Myomas and Treatments', 'Cervical Cancer and HPV Research', 'Estrogen and related hormone effects']",13,0000-0001-6873-7832
https://openalex.org/A5056689083,Marinella Petrocchi,https://openalex.org/I127077003,IMT School for Advanced Studies Lucca,funder,IT,"['Spam and Phishing Detection', 'Misinformation and Its Impacts', 'Access Control and Trust', 'Advanced Malware Detection Techniques', 'Cryptography and Data Security']",24,0000-0003-0591-877X
https://openalex.org/A5099128135,Davide Mancino,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Blockchain Technology Applications and Security', 'Complex Network Analysis Techniques', 'Spam and Phishing Detection', 'Advanced Text Analysis Techniques']",0,0000-0002-9559-8476
https://openalex.org/A5010577433,Barbara Guidi,https://openalex.org/I108290504,University of Pisa,funder,IT,"['Complex Network Analysis Techniques', 'Blockchain Technology Applications and Security', 'Peer-to-Peer Network Technologies', 'Caching and Content Delivery', 'Opportunistic and Delay-Tolerant Networks']",19,0000-0002-0151-6469
https://openalex.org/A5088118500,Andrea Michienzi,https://openalex.org/I108290504,University of Pisa,funder,IT,"['Complex Network Analysis Techniques', 'Blockchain Technology Applications and Security', 'Peer-to-Peer Network Technologies', 'Caching and Content Delivery', 'Opinion Dynamics and Social Influence']",14,0000-0001-8005-8701
https://openalex.org/A5089266346,Giovanni Livraga,https://openalex.org/I189158943,University of Milan,funder,IT,"['Privacy-Preserving Technologies in Data', 'Cryptography and Data Security', 'Cloud Data Security Solutions', 'Privacy, Security, and Data Protection', 'Blockchain Technology Applications and Security']",15,0000-0003-2661-8573
https://openalex.org/A5091725885,Stefano Locci,https://openalex.org/I55143463,University of Turin,funder,IT,"['Topic Modeling', 'Complex Network Analysis Techniques', 'Privacy-Preserving Technologies in Data', 'Explainable Artificial Intelligence (XAI)', 'Adversarial Robustness in Machine Learning']",1,0009-0006-9725-2045
https://openalex.org/A5057833935,Luigi Di,https://openalex.org/I4210156583,Laboratoire d'Informatique de Paris-Nord,facility,FR,"['Topic Modeling', 'Natural Language Processing Techniques', 'Semantic Web and Ontologies', 'Advanced Text Analysis Techniques', 'Artificial Intelligence in Law']",20,0000-0002-7570-637X
https://openalex.org/A5079852837,Federico Pianzola,https://openalex.org/I169381384,University of Groningen,funder,NL,"['Narrative Theory and Analysis', 'Italian Literature and Culture', 'Digital Games and Media', 'Media Influence and Health', 'Virtual Reality Applications and Impacts']",10,0000-0001-6634-121X
https://openalex.org/A5012705197,Maurizio Toccu,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Human Mobility and Location-Based Analysis', 'Geographic Information Systems Studies', 'Data Management and Algorithms', 'Data Quality and Management', 'Semantic Web and Ontologies']",7,0000-0002-5769-1311
https://openalex.org/A5018732886,Luca Celotti,https://openalex.org/I135117807,Université de Sherbrooke,funder,CA,"['Multimodal Machine Learning Applications', 'Speech and Audio Processing', 'Blind Source Separation Techniques', 'Topic Modeling', 'Natural Language Processing Techniques']",5,0000-0003-2460-8099
https://openalex.org/A5012854445,Blessing Guembe,https://openalex.org/I186771145,Covenant University,funder,NG,"['Network Security and Intrusion Detection', 'Online Learning and Analytics', 'Privacy-Preserving Technologies in Data', 'Privacy, Security, and Data Protection', 'Cryptography and Data Security']",4,0000-0002-7576-9127
https://openalex.org/A5014534985,Udo Kruschwitz,https://openalex.org/I60668342,University of Regensburg,funder,DE,"['Topic Modeling', 'Natural Language Processing Techniques', 'Semantic Web and Ontologies', 'Information Retrieval and Search Behavior', 'Web Data Mining and Analysis']",24,0000-0002-5503-0341
